Timestamp,Machine ID,Total Runtime,Temperature,Noise Detection,Vibration Sensor,Impedance,Maintenance Required
2024-01-02 03:00:00,5,5090,54.32481207231157,0,12.375928547208527,67.9063090774071,0
2024-01-02 04:00:00,7,6827,41.70479043694166,0,12.047082307527347,80.6297548933697,0
2024-01-02 05:00:00,4,6451,80.87657366598293,0,12.045963563021875,95.66609784778801,1
2024-01-02 06:00:00,1,2900,40.625763787039126,0,12.59635924360138,68.44971265345008,0
2024-01-02 07:00:00,2,2904,47.94559077563932,0,10.345092589367562,60.484125253220085,0
2024-01-02 08:00:00,5,728,79.86070434063771,0,10.827140307997142,71.68837265325628,0
2024-01-02 09:00:00,4,7959,75.38397782970861,0,12.400627838597325,78.0295570418964,0
2024-01-02 10:00:00,5,8525,73.43105684211606,0,10.275784519105262,51.71067297279769,1
2024-01-02 11:00:00,2,4197,25.418263730811155,0,7.68502202017531,86.70480382553023,0
2024-01-02 12:00:00,3,5367,96.08089605930907,0,12.660475027778674,57.98039647843185,1
2024-01-02 13:00:00,2,9924,62.16120746794104,0,13.455805294802435,73.21816005829318,1
2024-01-02 14:00:00,5,7659,92.81716708587224,0,9.789112631972932,95.93953442755864,1
2024-01-02 15:00:00,3,5471,69.16123611428249,0,6.5018900677163245,86.94444465134495,0
2024-01-02 16:00:00,6,9551,69.23831667225618,0,9.854003581377906,96.12173391067319,1
2024-01-02 17:00:00,9,2114,42.97089702086602,0,12.350232244373911,62.45596602884846,0
2024-01-02 18:00:00,1,4444,66.131314410035,0,13.177208402317907,75.76166504257998,0
2024-01-02 19:00:00,1,4483,29.794835808439657,0,7.9806691150595075,81.63061372469295,0
2024-01-02 20:00:00,4,3637,91.3814679848897,0,8.274762318453527,84.5422782520524,1
2024-01-02 21:00:00,5,8379,22.09260764959911,0,13.142336394989197,77.05871230225145,1
2024-01-02 22:00:00,2,9383,22.802714072942685,1,10.421567359510377,68.43712844362688,1
2024-01-02 23:00:00,4,5496,39.80879836789144,0,11.794229074801175,90.54444784403299,0
2024-01-03 00:00:00,6,4111,80.05901398117163,0,12.259928358425649,83.8295854112589,1
2024-01-03 01:00:00,1,1363,41.35077848565036,0,6.785155901106492,85.25221796662811,0
2024-01-03 02:00:00,3,4952,92.37014572619093,0,6.5440099600756145,83.26601175096893,1
2024-01-03 03:00:00,2,8722,64.57846302918887,0,6.474438932011523,83.81842880230477,1
2024-01-03 04:00:00,8,8471,38.59538057529852,1,9.528493166877965,98.39432930303283,1
2024-01-03 05:00:00,1,6042,36.11007397877223,0,9.750514344516851,66.89901698530954,0
2024-01-03 06:00:00,9,4375,90.24369826144164,0,9.207559222979489,79.16293146442906,1
2024-01-03 07:00:00,2,5968,81.79921283775724,0,9.098497336021271,74.01552791370679,1
2024-01-03 08:00:00,7,9028,55.7766719434801,0,11.683744351147283,66.80942049200218,1
2024-01-03 09:00:00,4,8741,36.6754412646674,0,11.956431564612037,92.3294230301091,1
2024-01-03 10:00:00,1,362,40.77215803006691,0,7.07873588107257,65.11328949673242,0
2024-01-03 11:00:00,5,7921,73.25977405512346,0,10.39081945656074,81.87794037010144,0
2024-01-03 12:00:00,4,3690,21.783167293390182,0,9.772148363612525,88.0589005966628,0
2024-01-03 13:00:00,8,7039,36.13506224846848,0,9.42786720050402,78.1829049633703,0
2024-01-03 14:00:00,2,2004,98.24897330738074,0,11.314178248540394,62.71102288824197,1
2024-01-03 15:00:00,8,190,38.00570129201273,0,10.425106379976118,69.89808346357276,0
2024-01-03 16:00:00,9,1307,27.328787850323934,0,11.30358014725863,78.09830365848728,0
2024-01-03 17:00:00,9,1691,86.75655073838472,0,9.720320248403386,84.50864614076846,1
2024-01-03 18:00:00,6,319,80.80752085065527,0,10.10054809033999,55.048452538318884,1
2024-01-03 19:00:00,8,7937,81.8633086617037,0,12.872040092446163,55.85314471622046,1
2024-01-03 20:00:00,9,3493,96.83553517114777,0,10.605286116939828,89.95050078676539,1
2024-01-03 21:00:00,8,6394,66.44630068124665,0,9.687213840496327,51.399586622013395,1
2024-01-03 22:00:00,4,9018,20.77098417155564,0,10.239705688580251,97.04941337708411,1
2024-01-03 23:00:00,3,8156,66.19977425392868,0,6.018772561632298,60.38731634606713,1
2024-01-04 00:00:00,3,2523,25.140712582379354,0,8.296521749159425,51.23773295295741,1
2024-01-04 01:00:00,7,989,52.081823595795484,0,9.516080945785054,67.01341554614875,0
2024-01-04 02:00:00,8,1653,40.40011441692123,0,14.466113198216508,58.53483098168553,1
2024-01-04 03:00:00,5,2492,31.689316206169693,0,12.392249077055265,76.86348578544523,0
2024-01-04 04:00:00,6,9192,87.6769503235777,0,8.183354759004573,88.26161978620178,1
2024-01-04 05:00:00,4,1629,86.93051816973318,0,9.206955781362806,84.23653563797232,1
2024-01-04 06:00:00,8,5234,70.71542302235572,1,8.62966791512991,99.6564264935165,1
2024-01-04 07:00:00,3,6362,30.10492085403235,0,8.259133708408752,58.43036161599582,1
2024-01-04 08:00:00,7,8293,61.71708297835539,0,11.207137193074939,74.26678593878754,1
2024-01-04 09:00:00,7,2724,96.05515822103882,0,7.299880607713227,99.17228448124294,1
2024-01-04 10:00:00,5,6558,29.483078323530883,0,11.090683101588146,79.86850804714923,0
2024-01-04 11:00:00,3,1934,66.94985077287583,1,12.70992696286644,55.025579791670395,1
2024-01-04 12:00:00,7,2770,98.74846695750503,1,10.463178836624813,75.99624600753455,1
2024-01-04 13:00:00,1,3895,95.12768321863342,0,12.727996044795812,69.14980616803035,1
2024-01-04 14:00:00,3,336,23.321042143936175,0,9.987465566777878,55.52290272971999,1
2024-01-04 15:00:00,8,29,24.48892680508523,0,8.871732155396808,62.4349193359406,0
2024-01-04 16:00:00,2,3429,83.8862116082177,0,11.004732889492445,97.26643608036485,1
2024-01-04 17:00:00,4,5501,80.16469919976038,0,7.246230472664262,85.01544089962722,1
2024-01-04 18:00:00,3,3427,45.51327637754109,0,12.4590713862673,70.95072363711151,0
2024-01-04 19:00:00,5,7959,77.83540380445714,0,8.994073068799572,96.57763537806942,0
2024-01-04 20:00:00,8,5645,22.489002491992345,0,10.623424126611145,88.54499240351642,0
2024-01-04 21:00:00,1,9114,86.53116530032119,0,12.753138096775455,72.07143896201943,1
2024-01-04 22:00:00,2,2886,93.51412749592116,0,10.356120775918821,85.7941449934157,1
2024-01-04 23:00:00,6,6037,37.21993140669304,0,9.561093798968585,89.25659851415915,0
2024-01-05 00:00:00,5,1752,78.81153248610127,0,5.783139164396348,91.87424828064843,0
2024-01-05 01:00:00,1,6966,80.72445093318201,0,9.111562182159131,98.8139603728331,1
2024-01-05 02:00:00,9,2681,57.507553579093894,0,12.165844759916341,67.06524906852192,0
2024-01-05 03:00:00,9,8997,30.805642703008793,0,8.527494061297443,97.97505340477593,1
2024-01-05 04:00:00,4,5190,23.478274298240027,0,11.198725417224372,53.28176603685196,1
2024-01-05 05:00:00,9,357,33.592947212738295,0,8.32519409889727,58.667545445037845,1
2024-01-05 06:00:00,7,2237,24.58016923377574,0,11.428705093813502,58.62362390557453,1
2024-01-05 07:00:00,7,7699,33.081410674155045,0,10.981761633013425,72.79687736333042,0
2024-01-05 08:00:00,8,6737,88.32273026174704,0,10.584270741782174,69.2095357673025,1
2024-01-05 09:00:00,2,7498,74.32388358323765,0,11.190151432352431,55.51559329601969,1
2024-01-05 10:00:00,6,9138,26.485209379284782,0,11.416046430755001,99.6154085286955,1
2024-01-05 11:00:00,2,9377,34.625008624549764,0,10.114242325985765,82.1089115845336,1
2024-01-05 12:00:00,8,8156,67.8163908810451,0,10.420911920250845,50.641357484938645,1
2024-01-05 13:00:00,5,4544,42.3221326064869,0,7.844900726018258,59.01949710070532,1
2024-01-05 14:00:00,6,7461,32.6090073655115,0,12.639936916007244,96.67659103388176,0
2024-01-05 15:00:00,5,1096,71.13600997198412,0,10.920073926415933,53.087640180151105,1
2024-01-05 16:00:00,7,8026,36.5298300152602,0,9.281735397508221,68.6083925775047,1
2024-01-05 17:00:00,6,6269,91.55666346353593,0,8.388033518551442,89.20212698190173,1
2024-01-05 18:00:00,5,5818,89.40197715422946,0,9.954226350181042,50.457106690605656,1
2024-01-05 19:00:00,9,8211,83.52394733344325,0,11.178121167627257,91.9986606485466,1
2024-01-05 20:00:00,1,2979,42.2735594694874,0,11.452602107499985,60.71711134460752,0
2024-01-05 21:00:00,6,9226,47.06915014404102,1,11.34905727130451,59.4411304290342,1
2024-01-05 22:00:00,6,2035,75.74112016916312,1,14.51511439282967,55.68291686619585,1
2024-01-05 23:00:00,5,4965,66.74763246340459,0,13.035366930705534,57.848320566084645,1
2024-01-06 00:00:00,6,70,33.33854943103194,0,11.18786524062881,87.63549499057055,0
2024-01-06 01:00:00,9,4892,68.60768559759578,1,13.398238959978135,54.29673033484245,1
2024-01-06 02:00:00,4,3964,59.63549829960756,0,11.716274337124124,91.27938579600755,0
2024-01-06 03:00:00,4,958,33.95437787312847,0,10.764536015560989,79.3298807611242,0
2024-01-06 04:00:00,5,6907,39.19457090826655,0,6.8953897209511155,82.01643071163613,0
2024-01-06 05:00:00,5,9204,50.41646335442128,0,11.759772390937034,54.93770907067639,1
2024-01-06 06:00:00,4,3318,88.01521724923317,0,9.043639808725525,83.23940898636515,1
2024-01-06 07:00:00,5,9820,60.31342918981244,0,11.602326856220355,72.43239840965077,1
2024-01-06 08:00:00,4,2666,73.08849722859581,0,6.629554726495193,90.8085697035837,0
2024-01-06 09:00:00,7,4284,40.82112887527111,0,8.753445346005472,55.307899180817586,1
2024-01-06 10:00:00,3,2718,88.47153952113513,0,12.817931621859433,88.3873299076365,1
2024-01-06 11:00:00,7,7277,98.79998267945147,0,10.195702282178784,86.66456852381664,1
2024-01-06 12:00:00,5,1080,77.858921519028,0,10.797307939524,87.96675053611958,0
2024-01-06 13:00:00,2,8437,43.72416567625016,0,11.081714888436506,64.67205971290197,1
2024-01-06 14:00:00,8,5549,45.56607714436161,0,11.918544856836393,55.137041282611214,1
2024-01-06 15:00:00,6,7557,95.49938170097839,0,12.641584060361577,85.35787663884761,1
2024-01-06 16:00:00,7,1434,24.884607071986267,0,9.350593545763275,70.4042290996172,0
2024-01-06 17:00:00,3,2111,75.00429180790253,0,8.137223796216858,67.53224248399844,0
2024-01-06 18:00:00,8,477,69.89205990129943,0,10.154473477225393,53.94433495324016,1
2024-01-06 19:00:00,1,4201,80.43808010503,0,7.819385974150718,64.85623777959368,1
2024-01-06 20:00:00,2,8862,41.080959809869015,1,13.26892954695533,57.097296153601526,1
2024-01-06 21:00:00,8,7376,81.63788947652463,0,12.448814066043196,61.02035514093023,1
2024-01-06 22:00:00,4,8927,56.5213392456308,0,8.416813294169238,55.90521772863226,1
2024-01-06 23:00:00,9,7465,36.90887457578269,0,11.27653919112689,74.67264361771032,0
2024-01-07 00:00:00,7,8543,57.561370758756034,0,11.175238598711978,65.03179791366668,1
2024-01-07 01:00:00,5,9584,24.784764565182627,0,9.593045632039814,88.60041612955241,1
2024-01-07 02:00:00,9,8409,35.92515588325372,0,9.588738951318303,82.91953777376439,1
2024-01-07 03:00:00,5,5488,27.193370473547,0,5.466911929821436,52.87135822761429,1
2024-01-07 04:00:00,4,7197,45.81598122894504,0,3.5268849920781813,89.94557551040984,0
2024-01-07 05:00:00,3,5771,30.283575702448992,0,12.30696705806896,63.75764353924182,0
2024-01-07 06:00:00,6,7369,49.32433754412176,0,6.93657495427536,53.33875918414204,1
2024-01-07 07:00:00,1,971,49.989746572263584,0,11.944090699960412,80.82947429138784,0
2024-01-07 08:00:00,2,9317,94.13062643324673,0,8.372427822179525,89.82634352321588,1
2024-01-07 09:00:00,6,6175,95.826992933122,0,11.404926228065946,50.76083842167228,1
2024-01-07 10:00:00,9,5588,28.716388778062143,0,9.686514420229987,77.83399431860012,0
2024-01-07 11:00:00,3,4827,99.64570434058086,0,7.007385997532358,78.46138330603692,1
2024-01-07 12:00:00,1,160,82.8144197139958,1,11.19857146099152,93.00484948363093,1
2024-01-07 13:00:00,8,8659,84.55216546981293,1,13.570421023456493,57.14479022101124,1
2024-01-07 14:00:00,2,1817,82.28991078708785,0,6.989989424531483,98.9563631221176,1
2024-01-07 15:00:00,2,5360,69.1470986431728,0,8.172504431242952,92.56362110245166,0
2024-01-07 16:00:00,6,3352,51.15022208567151,0,9.680363291703529,94.73148729405032,0
2024-01-07 17:00:00,9,8521,61.09656378433556,0,6.808746765334916,65.06313127522809,1
2024-01-07 18:00:00,6,9054,34.80513049383053,0,9.850030897610658,55.24357089877138,1
2024-01-07 19:00:00,5,5619,30.515266644456965,1,7.77620859549576,57.68762286669813,1
2024-01-07 20:00:00,2,8838,89.28799819209668,0,10.106325758291055,52.252786973450505,1
2024-01-07 21:00:00,3,1769,34.28170114014157,0,6.6046420806391035,54.749019093210734,1
2024-01-07 22:00:00,6,5629,88.05245127260905,0,10.769189204556517,58.87771236021726,1
2024-01-07 23:00:00,2,5700,46.72262713431693,0,11.669338161811508,68.99915995389907,0
2024-01-08 00:00:00,8,1948,32.887052791972884,1,10.729401485810673,79.3025063793256,1
2024-01-08 01:00:00,8,3848,54.066837527505925,0,9.518902055833472,92.50304874452316,0
2024-01-08 02:00:00,1,2333,34.94511124137716,0,11.332003277187045,53.87351201816484,1
2024-01-08 03:00:00,8,9617,52.22076163382879,0,9.85919339285232,98.66436044016098,1
2024-01-08 04:00:00,7,8927,54.804722256411054,0,9.609448877131626,67.2298600381227,1
2024-01-08 05:00:00,1,8476,28.26686148304308,0,12.37779047504477,56.294290378212466,1
2024-01-08 06:00:00,1,1234,73.96151590752147,0,8.54648197499856,93.18101041901338,0
2024-01-08 07:00:00,3,2976,29.097391939444925,0,10.709771453490623,96.49925520285315,0
2024-01-08 08:00:00,3,9167,68.15374086781067,0,9.401120789605493,53.11544551480697,1
2024-01-08 09:00:00,8,5256,96.68885806767237,0,10.900140279735115,96.5791150724381,1
2024-01-08 10:00:00,1,4195,41.521188155834295,0,11.22495740807485,59.36071272362793,1
2024-01-08 11:00:00,6,6029,67.9084583270212,1,12.203021922929617,60.79213852663479,1
2024-01-08 12:00:00,9,1286,36.16603722333407,0,11.584976424618857,92.50822424661203,0
2024-01-08 13:00:00,8,611,25.46682839408554,1,10.048883118053277,65.90660859420485,1
2024-01-08 14:00:00,1,5732,30.84320793117321,0,12.659291137843411,83.3265418017763,0
2024-01-08 15:00:00,5,4789,37.407756050518735,0,7.619654565887284,68.10615810611343,0
2024-01-08 16:00:00,2,101,69.13806507712161,0,11.863968883179783,63.12193317791707,0
2024-01-08 17:00:00,3,5741,83.47698096498027,0,9.780165755088788,53.12589167155031,1
2024-01-08 18:00:00,2,1531,85.99164259317706,0,8.68373884197719,78.15660405283384,1
2024-01-08 19:00:00,1,5418,65.98310533119167,0,9.176564388849645,75.97093828432399,0
2024-01-08 20:00:00,7,6769,91.56969349877156,0,10.64499986934964,70.85637396510978,1
2024-01-08 21:00:00,6,3621,53.9572668349912,0,8.679656984274935,95.6889643609862,0
2024-01-08 22:00:00,4,9952,88.24611925607951,0,10.925848226240719,75.2840151288245,1
2024-01-08 23:00:00,2,2090,55.9734465009433,0,11.264172045840855,70.7618846913019,0
2024-01-09 00:00:00,2,2536,72.82651889915911,0,9.12883383874375,88.88682255814362,0
2024-01-09 01:00:00,3,5446,56.80310832809556,0,11.443984986683148,57.81927024652156,1
2024-01-09 02:00:00,2,5147,29.477331140137892,1,12.006272643782514,63.81037460198171,1
2024-01-09 03:00:00,9,640,59.80174498690464,0,8.19884020621468,73.06638996658964,0
2024-01-09 04:00:00,6,2491,89.36752139570726,0,10.49183029962572,99.29508193673033,1
2024-01-09 05:00:00,8,577,95.53519618509732,0,10.857298818888053,92.88514365788414,1
2024-01-09 06:00:00,4,400,68.2959579710973,0,11.816302418826726,72.13116181026916,0
2024-01-09 07:00:00,2,7320,26.759878863802005,0,8.612208458642645,92.43013402510019,0
2024-01-09 08:00:00,4,2841,67.36402185964262,0,8.84241924594871,63.9572630225063,0
2024-01-09 09:00:00,5,8490,27.770485973399683,0,9.265720573743742,63.645683289394306,1
2024-01-09 10:00:00,8,5246,55.728819796204235,0,8.07468197810339,74.30094518463696,0
2024-01-09 11:00:00,1,7720,44.58844048888135,0,14.43529524120435,67.7973447762415,0
2024-01-09 12:00:00,2,6729,25.42068748650628,1,7.900648472208305,81.15881601494003,1
2024-01-09 13:00:00,4,6165,43.86605734812261,0,8.106024999041374,79.03682570428845,0
2024-01-09 14:00:00,7,360,63.590401633382584,1,9.168089792563157,81.3440601049726,1
2024-01-09 15:00:00,8,4263,52.276365224989554,1,11.257272254939622,80.21617950537134,1
2024-01-09 16:00:00,6,7624,79.10704192506614,0,8.943340427559686,94.92227416190303,0
2024-01-09 17:00:00,3,8769,66.81730529654799,0,11.700317310213114,68.39005510429239,1
2024-01-09 18:00:00,9,5285,91.91744325384975,0,7.797772200503148,75.73910779990126,1
2024-01-09 19:00:00,5,5839,60.89701919191255,0,9.307523331004923,86.5606665780442,0
2024-01-09 20:00:00,8,6375,89.12764907591081,1,11.563060495886678,50.73097045637678,1
2024-01-09 21:00:00,6,4800,92.12428896865525,0,8.742838012146741,71.31003617954903,1
2024-01-09 22:00:00,9,9271,69.8028351449062,0,10.23637265387592,68.51063983137759,1
2024-01-09 23:00:00,7,3009,98.08369601391742,0,9.665612749724728,65.12159708941095,1
2024-01-10 00:00:00,1,3757,41.20648645794659,0,10.431015086662581,58.283226792959,1
2024-01-10 01:00:00,7,7543,52.302692722362366,0,7.981829246276949,79.78354745751125,0
2024-01-10 02:00:00,6,8088,71.69456767084925,0,11.109976437780562,79.86123714452746,1
2024-01-10 03:00:00,7,4874,71.94485967553507,0,11.687949532422419,89.00234498785593,0
2024-01-10 04:00:00,5,2776,29.512657487584875,0,9.824839157502717,82.8127533576744,0
2024-01-10 05:00:00,3,4416,76.16092815028864,0,11.872616455540104,96.481298464354,0
2024-01-10 06:00:00,4,3262,27.59566085979511,0,9.056157433250965,58.79700956116036,1
2024-01-10 07:00:00,2,4427,88.45510466232201,0,11.239502396465607,66.83320701831961,1
2024-01-10 08:00:00,4,2320,41.43435874377579,0,11.734319203730333,83.58065433903741,0
2024-01-10 09:00:00,5,2438,40.15772031038512,0,10.765867538323306,79.32420778208265,0
2024-01-10 10:00:00,6,6565,34.78111419335008,0,10.225189496217032,98.50566803696555,0
2024-01-10 11:00:00,3,9092,33.75726777173503,0,11.485772761151454,78.7905633312852,1
2024-01-10 12:00:00,4,439,42.96495869139123,0,6.413251506344388,92.59099645821274,0
2024-01-10 13:00:00,7,8152,96.52657215501095,0,9.919061729537033,95.65657310342282,1
2024-01-10 14:00:00,3,7261,43.63281137645796,1,10.227432240430216,98.84797892920739,1
2024-01-10 15:00:00,9,5244,92.48330032982925,0,9.801286522997128,81.82810061954319,1
2024-01-10 16:00:00,1,8898,34.54536640268283,0,6.5635798674304855,50.74275215278158,1
2024-01-10 17:00:00,6,5203,73.76620909627799,0,9.30816819795453,52.507876298300104,1
2024-01-10 18:00:00,5,119,58.19986581631544,1,10.160957167706638,83.78631567675443,1
2024-01-10 19:00:00,7,5805,93.24862553267691,0,9.739243608849854,75.18827425270024,1
2024-01-10 20:00:00,1,325,69.59550575857152,0,9.89335338150461,84.54362502516418,0
2024-01-10 21:00:00,5,7997,51.042750576163115,0,11.482641644457331,80.39433290491176,0
2024-01-10 22:00:00,5,4601,72.00285423216556,1,9.9854601920335,71.77728212979554,1
2024-01-10 23:00:00,1,1580,67.83833470674273,0,7.332722331225906,58.237823452251384,1
2024-01-11 00:00:00,7,7414,56.72519131119724,0,14.204925311926711,50.21623241730836,1
2024-01-11 01:00:00,7,1873,42.04540616017786,0,10.358318911897811,96.40385266274677,0
2024-01-11 02:00:00,2,3928,58.53172118153996,0,7.383400309242396,98.84077019269529,0
2024-01-11 03:00:00,8,3046,96.91233788009063,0,10.21624206828865,94.97820192936231,1
2024-01-11 04:00:00,4,9806,70.53594189279781,0,8.816520050667748,94.19017301466327,1
2024-01-11 05:00:00,2,8001,42.84922948842927,1,10.96230946228377,59.61102687457266,1
2024-01-11 06:00:00,8,3254,43.564906415151476,0,12.047365417475792,91.99731472279319,0
2024-01-11 07:00:00,3,1402,74.80374701252364,0,10.083962122146005,75.25516878843155,0
2024-01-11 08:00:00,2,5098,52.342592736715964,0,11.53885525419063,90.70010628550315,0
2024-01-11 09:00:00,4,1136,65.81914530926538,0,8.669223340946889,93.17768828695235,0
2024-01-11 10:00:00,9,9695,50.88246009911422,0,9.669507018706646,81.0350039757979,1
2024-01-11 11:00:00,1,9701,26.77703800017205,0,8.587185091775467,87.38026943238563,1
2024-01-11 12:00:00,9,5870,94.00771764778366,0,12.229565903338592,90.64107525576586,1
2024-01-11 13:00:00,1,3855,29.431028295339008,0,9.779221269838992,86.80311327225674,0
2024-01-11 14:00:00,3,227,20.58455872845486,0,10.932960110987256,51.978659149881054,1
2024-01-11 15:00:00,9,6097,47.16470718629239,1,9.592091937052516,95.30980141256885,1
2024-01-11 16:00:00,8,163,59.48399922931345,1,11.707437595389615,78.45334974558467,1
2024-01-11 17:00:00,2,1411,46.82654451255306,0,13.904894245005991,86.6894081349675,0
2024-01-11 18:00:00,9,7684,64.68219360708996,0,9.489858138328495,65.6028961347812,0
2024-01-11 19:00:00,9,4059,68.70804362392852,1,9.931252632784851,61.265185857167765,1
2024-01-11 20:00:00,2,6785,48.562905848269324,0,10.95820311518198,83.15154499187344,0
2024-01-11 21:00:00,3,4587,39.0464120538272,0,10.51978102642964,63.69346240260515,0
2024-01-11 22:00:00,4,6915,86.1730587231354,0,6.933399621600287,59.897579760581216,1
2024-01-11 23:00:00,3,9554,87.21772965485356,0,8.866689604675267,65.37096362817469,1
2024-01-12 00:00:00,4,5894,68.96368240522771,0,11.424956155551387,64.03712705290219,0
2024-01-12 01:00:00,1,8883,39.078682682612,0,10.702156896791307,85.77478623215788,1
2024-01-12 02:00:00,9,5728,95.90861342710619,0,12.068544820692207,57.8578468764645,1
2024-01-12 03:00:00,9,2273,43.306557894418596,0,9.375328777815351,99.30961475955073,0
2024-01-12 04:00:00,4,2796,37.663712604437585,0,8.840668611035357,77.62459405345422,0
2024-01-12 05:00:00,4,5438,61.526487641592496,0,11.755666439831327,53.925435760138,1
2024-01-12 06:00:00,4,6688,87.86723424683058,0,9.592242709598152,82.6976874451137,1
2024-01-12 07:00:00,3,6367,46.116084046707364,0,7.5810770449445455,54.243936508474725,1
2024-01-12 08:00:00,6,96,26.064893050693367,0,11.604914859109215,95.49316660626107,0
2024-01-12 09:00:00,9,8603,67.27271171568604,0,11.017723546615649,64.13253231219122,1
2024-01-12 10:00:00,2,8676,79.68056253615345,0,9.510425737246287,58.672771231463166,1
2024-01-12 11:00:00,8,2067,88.1256900154779,0,9.18690986331532,98.8654136048393,1
2024-01-12 12:00:00,1,3140,36.38360190108253,0,12.600406863758142,75.4769784816153,0
2024-01-12 13:00:00,7,2599,78.31876023122831,0,10.558689718864416,50.48763997386422,1
2024-01-12 14:00:00,1,4319,31.048185078295134,0,8.784096419237112,92.12241486366295,0
2024-01-12 15:00:00,6,4408,53.73528890798603,0,9.892697122205657,73.56207057475424,0
2024-01-12 16:00:00,7,5521,22.524577814025413,0,11.425047404151444,87.49306541106003,0
2024-01-12 17:00:00,4,6121,95.68557028090538,0,12.316182557408505,67.08673967150995,1
2024-01-12 18:00:00,7,7827,78.65285424509926,0,9.893203674004448,52.07557233849691,1
2024-01-12 19:00:00,1,9922,62.72723408443353,0,11.857055297295084,97.4665017616341,1
2024-01-12 20:00:00,7,9280,47.79546190644549,1,7.456033536993019,95.6617133540161,1
2024-01-12 21:00:00,1,2737,76.83102831741066,0,9.200330357191053,76.93104057312803,0
2024-01-12 22:00:00,6,772,93.14328625977281,0,8.445388039681124,85.10495165266751,1
2024-01-12 23:00:00,8,4417,67.32778027166329,1,12.9006346598039,52.117987494610674,1
2024-01-13 00:00:00,4,3761,70.13450152239162,0,9.829491880008424,95.78635013097472,0
2024-01-13 01:00:00,8,7398,50.17106187420695,0,9.117118793752072,82.60302912405672,0
2024-01-13 02:00:00,3,7289,68.41367840503189,0,8.009145228634612,62.25414872890329,0
2024-01-13 03:00:00,9,5866,98.43396695524268,0,15.193639051904157,69.19572953230185,1
2024-01-13 04:00:00,4,5170,44.406217565096725,0,13.368086644578083,83.04928901919664,0
2024-01-13 05:00:00,6,3928,24.967157017680563,0,12.225440363884491,50.9891368300839,1
2024-01-13 06:00:00,4,2204,34.79943131360948,0,8.415165695901486,75.07707159060543,0
2024-01-13 07:00:00,5,5166,59.925404873317206,0,10.112818086001045,70.58196271115479,0
2024-01-13 08:00:00,2,1739,50.406270759078105,0,7.693654075819071,73.01077973238284,0
2024-01-13 09:00:00,3,4106,75.83857731347591,0,11.28015968935019,94.85460932757032,0
2024-01-13 10:00:00,3,4608,37.41376553704007,0,10.488469480184373,77.61666416210684,0
2024-01-13 11:00:00,2,4526,52.13028107957886,0,10.531622471396547,99.28226113710588,0
2024-01-13 12:00:00,7,1998,22.52390430854037,0,12.467038816025342,70.67710667023684,0
2024-01-13 13:00:00,5,2086,97.01438227708718,0,9.689484075699124,74.20719653071393,1
